"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Acebutolol|Plasma (Peripheral Venous Blood) [µmol/l]"
27,105,0.2563083
27,108,0.2609503
27,111,0.2650626
27,114,0.2686656
27,117,0.271781
27,120,0.2744317
27,135,0.2815518
27,150,0.2806138
27,165,0.274269
27,180,0.2646267
27,195,0.2532324
27,210,0.241146
27,225,0.2290512
27,240,0.2173587
27,255,0.2062926
27,270,0.1959549
27,285,0.1863719
27,300,0.1775256
27,315,0.1693743
27,330,0.1618657
27,345,0.1549441
27,360,0.1485553
27,375,0.1426487
27,390,0.1371781
27,405,0.1321021
27,420,0.1273839
27,435,0.1229912
27,450,0.118895
27,465,0.11507
27,480,0.1114936
27,495,0.1081458
27,510,0.1050084
27,525,0.1020655
27,540,0.09930249
27,555,0.09670619
27,570,0.09426463
27,585,0.09196688
27,600,0.08980296
27,615,0.08776367
27,630,0.08584058
27,645,0.08402591
27,660,0.08231246
27,675,0.0806936
27,690,0.07916316
27,705,0.07771547
27,720,0.07634524
27,735,0.07504755
27,750,0.07381782
27,765,0.07265182
27,780,0.07154556
27,795,0.07049534
27,810,0.06949765
27,825,0.06854925
27,840,0.06764705
27,855,0.06678814
27,870,0.06596982
27,885,0.06518947
27,900,0.06444465
27,915,0.06373306
27,930,0.06305249
27,945,0.06240088
27,960,0.06177623
27,975,0.06117668
27,990,0.06060048
27,1005,0.06004593
27,1020,0.05951145
27,1035,0.05899553
27,1050,0.05849676
27,1065,0.0580138
27,1080,0.05754538
27,1095,0.05709032
27,1110,0.05664748
27,1125,0.05621582
27,1140,0.05579433
27,1155,0.0553821
27,1170,0.05497823
27,1185,0.05458192
27,1200,0.05419241
27,1215,0.05380897
27,1230,0.05343096
27,1245,0.05305773
27,1260,0.05268874
27,1275,0.05232343
27,1290,0.05196131
27,1305,0.05160194
27,1320,0.05124489
27,1335,0.05088978
27,1350,0.05053623
27,1365,0.05018394
27,1380,0.04983262
27,1395,0.04948198
27,1410,0.04913179
27,1425,0.04878183
27,1440,0.0484319
27,1455,0.04808183
27,1470,0.04773147
27,1485,0.04738067
27,1500,0.04702932
27,1515,0.04667732
27,1530,0.04632458
27,1545,0.04597104
27,1560,0.04561663
27,1575,0.0452613
27,1590,0.04490503
27,1605,0.04454779
27,1620,0.04418957
27,1635,0.04383037
27,1650,0.0434702
27,1665,0.04310907
27,1680,0.04274699
27,1695,0.04238402
27,1710,0.04202016
27,1725,0.04165547
27,1740,0.04129
27,1755,0.04092379
27,1770,0.0405569
27,1785,0.04018939
27,1800,0.03982132
27,1815,0.03945277
27,1830,0.03908378
27,1845,0.03871445
27,1860,0.03834483
27,1875,0.03797501
27,1890,0.03760507
27,1905,0.03723507
27,1920,0.0368651
28,0,0
28,3,2.546289E-06
28,6,9.536384E-05
28,9,0.0006047879
28,12,0.002033704
28,15,0.004921531
28,18,0.009732042
28,21,0.01679122
28,24,0.02626475
28,27,0.03815969
28,30,0.05234206
28,33,0.06856522
28,36,0.08650354
28,39,0.1057839
28,42,0.1260119
28,45,0.1467924
28,48,0.1677448
28,51,0.1885147
28,54,0.2087816
28,57,0.2282653
28,60,0.2467281
28,63,0.2639771
28,66,0.279863
28,69,0.2942784
28,72,0.3071552
28,75,0.3184606
28,78,0.3281935
28,81,0.3363793
28,84,0.3430663
28,87,0.3483209
28,90,0.3522238
28,93,0.354866
28,96,0.3563456
28,99,0.3567649
28,102,0.3562275
28,105,0.3548367
28,108,0.3526932
28,111,0.3498941
28,114,0.3465316
28,117,0.3426923
28,120,0.3384568
28,135,0.3137035
28,150,0.2874926
28,165,0.2633975
28,180,0.2427577
28,195,0.2256883
28,210,0.2117634
28,225,0.200398
28,240,0.1910309
28,255,0.1831939
28,270,0.1765228
28,285,0.1707458
28,300,0.1656643
28,315,0.161134
28,330,0.1570504
28,345,0.1533367
28,360,0.1499355
28,375,0.1468032
28,390,0.1439053
28,405,0.1412143
28,420,0.1387075
28,435,0.1363655
28,450,0.1341718
28,465,0.132112
28,480,0.130173
28,495,0.1283434
28,510,0.1266129
28,525,0.1249721
28,540,0.1234126
28,555,0.1219269
28,570,0.120508
28,585,0.1191498
28,600,0.1178468
28,615,0.116594
28,630,0.1153871
28,645,0.1142222
28,660,0.1130959
28,675,0.1120051
28,690,0.1109471
28,705,0.1099195
28,720,0.1089201
28,735,0.107947
28,750,0.1069983
28,765,0.1060724
28,780,0.1051676
28,795,0.1042826
28,810,0.1034159
28,825,0.1025661
28,840,0.101732
28,855,0.1009121
28,870,0.1001055
28,885,0.09931076
28,900,0.09852687
28,915,0.09775274
28,930,0.09698731
28,945,0.0962296
28,960,0.09547871
28,975,0.09473372
28,990,0.09399384
28,1005,0.09325828
28,1020,0.09252632
28,1035,0.09179731
28,1050,0.09107061
28,1065,0.09034569
28,1080,0.08962201
28,1095,0.08889912
28,1110,0.08817659
28,1125,0.08745405
28,1140,0.08673117
28,1155,0.08600765
28,1170,0.08528325
28,1185,0.08455774
28,1200,0.08383095
28,1215,0.08310273
28,1230,0.08237294
28,1245,0.08164151
28,1260,0.08090838
28,1275,0.0801735
28,1290,0.07943687
28,1305,0.07869848
28,1320,0.07795838
28,1335,0.0772166
28,1350,0.07647322
28,1365,0.0757283
28,1380,0.07498196
28,1395,0.07423428
28,1410,0.07348541
28,1425,0.07273545
28,1440,0.07198457
28,1455,0.07123289
28,1470,0.07048059
28,1485,0.06972782
28,1500,0.06897475
28,1515,0.06822156
28,1530,0.06746843
28,1545,0.06671553
28,1560,0.06596305
28,1575,0.06521118
28,1590,0.06446011
28,1605,0.06371003
28,1620,0.06296111
28,1635,0.06221356
28,1650,0.06146756
28,1665,0.06072329
28,1680,0.05998095
28,1695,0.05924072
28,1710,0.05850277
28,1725,0.05776729
28,1740,0.05703446
28,1755,0.05630444
28,1770,0.05557741
28,1785,0.05485354
28,1800,0.05413298
28,1815,0.0534159
28,1830,0.05270245
28,1845,0.05199278
28,1860,0.05128704
28,1875,0.05058537
28,1890,0.04988791
28,1905,0.04919479
28,1920,0.04850614
29,0,0
29,3,1.77867E-06
29,6,7.685294E-05
29,9,0.0005205834
29,12,0.001828193
29,15,0.00457387
29,18,0.009295433
29,21,0.01642187
29,24,0.02624099
29,27,0.0388921
29,30,0.05437278
29,33,0.072556
29,36,0.09321413
29,39,0.1160454
29,42,0.1406986
29,45,0.1667935
29,48,0.193938
29,51,0.2217406
29,54,0.2498226
29,57,0.2778262
29,60,0.3054217
29,63,0.3323125
29,66,0.3582384
29,69,0.3829778
29,72,0.4063473
29,75,0.4282021
29,78,0.4484336
29,81,0.4669673
29,84,0.4837602
29,87,0.4987971
29,90,0.5120878
29,93,0.5236632
29,96,0.5335724
29,99,0.541879
29,102,0.5486584
29,105,0.5539948
29,108,0.5579789
29,111,0.5607053
29,114,0.5622709
29,117,0.5627728
29,120,0.5623075
29,135,0.5486462
29,150,0.5232141
29,165,0.4932416
29,180,0.4631118
29,195,0.4350909
29,210,0.410087
29,225,0.3882383
29,240,0.3693031
29,255,0.3528934
29,270,0.338598
29,285,0.3260418
29,300,0.3149069
29,315,0.3049347
29,330,0.2959199
29,345,0.2877012
29,360,0.2801531
29,375,0.2731767
29,390,0.2666945
29,405,0.2606444
29,420,0.2549764
29,435,0.2496494
29,450,0.2446291
29,465,0.2398865
29,480,0.2353965
29,495,0.2311375
29,510,0.2270902
29,525,0.2232375
29,540,0.2195639
29,555,0.2160555
29,570,0.2126998
29,585,0.2094852
29,600,0.2064012
29,615,0.2034382
29,630,0.2005877
29,645,0.1978415
29,660,0.1951926
29,675,0.1926343
29,690,0.1901608
29,705,0.1877664
29,720,0.1854464
29,735,0.1831962
29,750,0.1810117
29,765,0.178889
29,780,0.1768246
29,795,0.1748152
29,810,0.1728577
29,825,0.170949
29,840,0.1690865
29,855,0.1672674
29,870,0.1654892
29,885,0.1637495
29,900,0.1620459
29,915,0.1603762
29,930,0.1587382
29,945,0.1571298
29,960,0.1555492
29,975,0.1539944
29,990,0.1524636
29,1005,0.1509552
29,1020,0.1494676
29,1035,0.1479993
29,1050,0.1465487
29,1065,0.1451148
29,1080,0.143696
29,1095,0.1422914
29,1110,0.1408998
29,1125,0.1395202
29,1140,0.1381517
29,1155,0.1367933
29,1170,0.1354444
29,1185,0.1341042
29,1200,0.132772
29,1215,0.1314473
29,1230,0.1301294
29,1245,0.1288179
29,1260,0.1275124
29,1275,0.1262124
29,1290,0.1249176
29,1305,0.1236277
29,1320,0.1223425
29,1335,0.1210616
29,1350,0.119785
29,1365,0.1185125
29,1380,0.1172439
29,1395,0.1159792
29,1410,0.1147183
29,1425,0.1134611
29,1440,0.1122077
29,1455,0.110958
29,1470,0.109712
29,1485,0.1084699
29,1500,0.1072316
29,1515,0.1059972
29,1530,0.1047669
29,1545,0.1035406
29,1560,0.1023186
29,1575,0.101101
29,1590,0.09988779
29,1605,0.09867921
29,1620,0.09747539
29,1635,0.09627646
29,1650,0.0950826
29,1665,0.09389394
29,1680,0.09271066
29,1695,0.09153291
29,1710,0.09036086
29,1725,0.08919469
29,1740,0.08803455
29,1755,0.08688061
29,1770,0.08573303
29,1785,0.08459199
29,1800,0.08345764
29,1815,0.08233014
29,1830,0.08120967
29,1845,0.08009636
29,1860,0.07899038
29,1875,0.07789187
29,1890,0.07680098
29,1905,0.07571786
29,1920,0.07464264
30,0,0
30,3,2.73764E-06
30,6,9.98004E-05
30,9,0.0006437663
30,12,0.002239411
30,15,0.005625301
30,18,0.01152079
30,21,0.02050079
30,24,0.03292021
30,27,0.04888372
30,30,0.0682523
30,33,0.09067715
30,36,0.115652
30,39,0.1425708
30,42,0.1707826
30,45,0.1996368
30,48,0.2285185
30,51,0.2568727
30,54,0.2842188
30,57,0.3101577
30,60,0.334374
30,63,0.3566315
30,66,0.3767685
30,69,0.3946891
30,72,0.4103552
30,75,0.4237771
30,78,0.4350051
30,81,0.4441214
30,84,0.4512326
30,87,0.4564632
30,90,0.4599501
30,93,0.4618373
30,96,0.4622721
30,99,0.4614019
30,102,0.459371
30,105,0.4563191
30,108,0.4523792
30,111,0.4476769
30,114,0.4423292
30,117,0.4364443
30,120,0.4301216
30,135,0.3947899
30,150,0.3585489
30,165,0.3254769
30,180,0.2970224
30,195,0.2732282
30,210,0.2535228
30,225,0.2371605
30,240,0.2234319
30,255,0.2117429
30,270,0.2016284
30,285,0.1927377
30,300,0.1848117
30,315,0.1776605
30,330,0.1711449
30,345,0.1651618
30,360,0.1596338
30,375,0.1545016
30,390,0.1497187
30,405,0.1452478
30,420,0.1410584
30,435,0.1371246
30,450,0.1334244
30,465,0.1299387
30,480,0.1266503
30,495,0.1235442
30,510,0.1206067
30,525,0.1178252
30,540,0.1151885
30,555,0.1126862
30,570,0.1103089
30,585,0.1080478
30,600,0.1058951
30,615,0.1038434
30,630,0.1018861
30,645,0.1000171
30,660,0.09823077
30,675,0.096522
30,690,0.09488606
30,705,0.09331861
30,720,0.09181563
30,735,0.09037337
30,750,0.08898834
30,765,0.08765726
30,780,0.08637703
30,795,0.08514474
30,810,0.0839576
30,825,0.08281292
30,840,0.08170827
30,855,0.08064119
30,870,0.07960936
30,885,0.07861062
30,900,0.07764286
30,915,0.07670408
30,930,0.0757924
30,945,0.07490601
30,960,0.07404318
30,975,0.07320231
30,990,0.07238186
30,1005,0.0715804
30,1020,0.07079655
30,1035,0.07002904
30,1050,0.06927668
30,1065,0.06853832
30,1080,0.06781293
30,1095,0.06709952
30,1110,0.06639718
30,1125,0.06570505
30,1140,0.06502234
30,1155,0.06434834
30,1170,0.06368235
30,1185,0.06302376
30,1200,0.06237198
30,1215,0.06172651
30,1230,0.06108683
30,1245,0.06045253
30,1260,0.05982319
30,1275,0.05919845
30,1290,0.05857799
30,1305,0.0579615
30,1320,0.05734871
30,1335,0.05673939
30,1350,0.05613334
30,1365,0.05553035
30,1380,0.05493027
30,1395,0.05433297
30,1410,0.05373831
30,1425,0.0531462
30,1440,0.05255655
30,1455,0.0519693
30,1470,0.05138439
30,1485,0.05080178
30,1500,0.05022144
30,1515,0.04964337
30,1530,0.04906755
30,1545,0.04849399
30,1560,0.04792271
30,1575,0.04735372
30,1590,0.04678706
30,1605,0.04622275
30,1620,0.04566085
30,1635,0.04510139
30,1650,0.04454443
30,1665,0.04399002
30,1680,0.04343821
30,1695,0.04288907
30,1710,0.04234267
30,1725,0.04179905
30,1740,0.04125831
30,1755,0.04072049
30,1770,0.04018566
30,1785,0.0396539
30,1800,0.03912528
30,1815,0.03859986
30,1830,0.03807771
30,1845,0.0375589
30,1860,0.0370435
30,1875,0.03653157
30,1890,0.03602317
30,1905,0.03551839
30,1920,0.03501726
31,0,0
31,3,1.1366E-06
31,6,5.064561E-05
31,9,0.0003441324
31,12,0.001189492
31,15,0.002913118
31,18,0.005794734
31,21,0.01003645
31,24,0.01575649
31,27,0.02299636
31,30,0.03173298
31,33,0.04189211
31,36,0.05336067
31,39,0.0659975
31,42,0.07964296
31,45,0.09412719
31,48,0.1092773
31,51,0.1249233
31,54,0.1409027
31,57,0.1570639
31,60,0.1732682
31,63,0.1893914
31,66,0.2053234
31,69,0.2209687
31,72,0.2362455
31,75,0.2510855
31,78,0.2654326
31,81,0.2792419
31,84,0.2924789
31,87,0.3051185
31,90,0.3171439
31,93,0.3285454
31,96,0.33932
31,99,0.34947
31,102,0.3590026
31,105,0.3679287
31,108,0.3762626
31,111,0.3840213
31,114,0.3912236
31,117,0.3978901
31,120,0.4040425
31,135,0.4278839
31,150,0.44223
31,165,0.4495592
31,180,0.4518342
31,195,0.4505119
31,210,0.4466369
31,225,0.440948
31,240,0.4339688
31,255,0.4260743
31,270,0.4175385
31,285,0.4085656
31,300,0.3993116
31,315,0.3898972
31,330,0.3804173
31,345,0.3709474
31,360,0.3615469
31,375,0.3522635
31,390,0.3431347
31,405,0.3341902
31,420,0.3254525
31,435,0.3169389
31,450,0.3086616
31,465,0.3006292
31,480,0.2928469
31,495,0.2853167
31,510,0.2780388
31,525,0.2710111
31,540,0.2642303
31,555,0.2576919
31,570,0.2513903
31,585,0.2453192
31,600,0.2394714
31,615,0.2338393
31,630,0.2284149
31,645,0.2231902
31,660,0.2181571
31,675,0.2133072
31,690,0.2086324
31,705,0.2041248
31,720,0.1997765
31,735,0.1955799
31,750,0.1915276
31,765,0.1876127
31,780,0.1838286
31,795,0.1801689
31,810,0.1766275
31,825,0.173199
31,840,0.169878
31,855,0.1666596
31,870,0.1635392
31,885,0.1605124
31,900,0.1575752
31,915,0.1547238
31,930,0.1519544
31,945,0.1492637
31,960,0.1466484
31,975,0.1441053
31,990,0.1416314
31,1005,0.1392238
31,1020,0.1368798
31,1035,0.1345964
31,1050,0.1323713
31,1065,0.1302018
31,1080,0.1280854
31,1095,0.1260199
31,1110,0.1240029
31,1125,0.1220322
31,1140,0.1201058
31,1155,0.1182215
31,1170,0.1163776
31,1185,0.1145721
31,1200,0.1128033
31,1215,0.1110694
31,1230,0.109369
31,1245,0.1077005
31,1260,0.1060626
31,1275,0.1044537
31,1290,0.1028728
31,1305,0.1013185
31,1320,0.09978977
31,1335,0.09828557
31,1350,0.09680489
31,1365,0.09534682
31,1380,0.09391046
31,1395,0.09249503
31,1410,0.09109977
31,1425,0.08972397
31,1440,0.08836697
31,1455,0.08702818
31,1470,0.08570701
31,1485,0.08440296
31,1500,0.08311553
31,1515,0.08184427
31,1530,0.08058877
31,1545,0.07934864
31,1560,0.07812353
31,1575,0.07691312
31,1590,0.07571709
31,1605,0.07453518
31,1620,0.07336713
31,1635,0.0722127
31,1650,0.07107168
31,1665,0.06994388
31,1680,0.0688291
31,1695,0.0677272
31,1710,0.066638
31,1725,0.06556137
31,1740,0.06449719
31,1755,0.06344532
31,1770,0.06240568
31,1785,0.06137814
31,1800,0.06036263
31,1815,0.05935905
31,1830,0.05836732
31,1845,0.05738737
31,1860,0.05641913
31,1875,0.05546253
31,1890,0.05451751
31,1905,0.05358401
31,1920,0.05266197
32,0,0
32,3,3.101665E-06
32,6,0.0001043222
32,9,0.0006540255
32,12,0.00221647
32,15,0.005421529
32,18,0.01081951
32,21,0.01877962
32,24,0.02944719
32,27,0.04275561
32,30,0.05846558
32,33,0.07620856
32,36,0.09552694
32,39,0.1159119
32,42,0.1368387
32,45,0.1577984
32,48,0.1783227
32,51,0.1980031
32,54,0.2165025
32,57,0.2335605
32,60,0.2489925
32,63,0.2626856
32,66,0.2745905
32,69,0.2847124
32,72,0.2931006
32,75,0.2998385
32,78,0.3050345
32,81,0.3088133
32,84,0.3113092
32,87,0.3126597
32,90,0.3130015
32,93,0.3124665
32,96,0.31118
32,99,0.3092582
32,102,0.3068078
32,105,0.3039255
32,108,0.3006975
32,111,0.2972004
32,114,0.293501
32,117,0.2896576
32,120,0.2857201
32,135,0.2658924
32,150,0.2477688
32,165,0.2323861
32,180,0.2197485
32,195,0.2094867
32,210,0.2011559
32,225,0.1943502
32,240,0.1887356
32,255,0.1840502
32,270,0.1800927
32,285,0.1767103
32,300,0.173787
32,315,0.1712343
32,330,0.1689846
32,345,0.1669854
32,360,0.1651957
32,375,0.1635828
32,390,0.1621204
32,405,0.1607872
32,420,0.1595652
32,435,0.1584394
32,450,0.1573969
32,465,0.1564266
32,480,0.1555189
32,495,0.1546651
32,510,0.1538577
32,525,0.1530899
32,540,0.1523556
32,555,0.1516494
32,570,0.1509666
32,585,0.1503028
32,600,0.1496543
32,615,0.1490177
32,630,0.1483902
32,645,0.1477692
32,660,0.1471527
32,675,0.1465388
32,690,0.145926
32,705,0.145313
32,720,0.1446988
32,735,0.1440826
32,750,0.1434635
32,765,0.142841
32,780,0.1422146
32,795,0.1415837
32,810,0.1409479
32,825,0.1403069
32,840,0.1396602
32,855,0.1390074
32,870,0.1383482
32,885,0.1376823
32,900,0.1370092
32,915,0.1363287
32,930,0.1356404
32,945,0.134944
32,960,0.1342392
32,975,0.1335257
32,990,0.1328032
32,1005,0.1320716
32,1020,0.1313306
32,1035,0.13058
32,1050,0.1298198
32,1065,0.1290497
32,1080,0.1282698
32,1095,0.1274799
32,1110,0.12668
32,1125,0.1258701
32,1140,0.1250502
32,1155,0.1242204
32,1170,0.1233807
32,1185,0.1225313
32,1200,0.1216723
32,1215,0.1208038
32,1230,0.119926
32,1245,0.1190391
32,1260,0.1181433
32,1275,0.1172388
32,1290,0.1163259
32,1305,0.1154048
32,1320,0.1144757
32,1335,0.113539
32,1350,0.112595
32,1365,0.1116439
32,1380,0.1106861
32,1395,0.1097219
32,1410,0.1087516
32,1425,0.1077755
32,1440,0.1067941
32,1455,0.1058075
32,1470,0.1048163
32,1485,0.1038206
32,1500,0.102821
32,1515,0.1018176
32,1530,0.100811
32,1545,0.0998014
32,1560,0.09878919
32,1575,0.09777471
32,1590,0.09675832
32,1605,0.09574036
32,1620,0.09472119
32,1635,0.09370114
32,1650,0.09268055
32,1665,0.09165975
32,1680,0.09063905
32,1695,0.08961882
32,1710,0.08859933
32,1725,0.08758093
32,1740,0.08656391
32,1755,0.08554857
32,1770,0.08453521
32,1785,0.08352413
32,1800,0.08251559
32,1815,0.08150989
32,1830,0.08050729
32,1845,0.07950804
32,1860,0.07851242
32,1875,0.07752067
32,1890,0.07653302
32,1905,0.07554972
32,1920,0.07457099
33,0,0
33,3,5.661514E-06
33,6,0.000216048
33,9,0.001388111
33,12,0.004711594
33,15,0.01146371
33,18,0.02272004
33,21,0.03919437
33,24,0.06118166
33,27,0.08857136
33,30,0.1209091
33,33,0.1574845
33,36,0.1974182
33,39,0.2397389
33,42,0.2834459
33,45,0.3275595
33,48,0.3711607
33,51,0.413421
33,54,0.4536229
33,57,0.4911721
33,60,0.525602
33,63,0.5565727
33,66,0.5838639
33,69,0.6073654
33,72,0.6270637
33,75,0.6430286
33,78,0.6553982
33,81,0.6643648
33,84,0.6701609
33,87,0.6730477
33,90,0.6733031
33,93,0.6712127
33,96,0.6670619
33,99,0.6611294
33,102,0.6536826
33,105,0.6449731
33,108,0.635235
33,111,0.624683
33,114,0.6135114
33,117,0.6018934
33,120,0.5899826
33,135,0.5301085
33,150,0.4762011
33,165,0.4318089
33,180,0.3967486
33,195,0.3694195
33,210,0.3479884
33,225,0.3308715
33,240,0.3168561
33,255,0.3050717
33,270,0.2949149
33,285,0.2859745
33,300,0.2779709
33,315,0.2707119
33,330,0.2640631
33,345,0.2579276
33,360,0.2522329
33,375,0.2469232
33,390,0.2419537
33,405,0.2372873
33,420,0.2328927
33,435,0.2287427
33,450,0.2248133
33,465,0.2210832
33,480,0.2175333
33,495,0.2141463
33,510,0.2109067
33,525,0.2078002
33,540,0.2048141
33,555,0.2019368
33,570,0.1991579
33,585,0.1964683
33,600,0.1938596
33,615,0.1913246
33,630,0.188857
33,645,0.1864513
33,660,0.1841027
33,675,0.1818072
33,690,0.1795611
33,705,0.1773614
33,720,0.1752054
33,735,0.1730908
33,750,0.1710153
33,765,0.1689769
33,780,0.1669738
33,795,0.1650042
33,810,0.1630662
33,825,0.1611582
33,840,0.1592785
33,855,0.1574254
33,870,0.1555973
33,885,0.1537929
33,900,0.1520105
33,915,0.1502487
33,930,0.1485062
33,945,0.1467817
33,960,0.145074
33,975,0.1433819
33,990,0.1417045
33,1005,0.1400407
33,1020,0.1383897
33,1035,0.1367506
33,1050,0.1351228
33,1065,0.1335055
33,1080,0.1318983
33,1095,0.1303005
33,1110,0.1287117
33,1125,0.1271315
33,1140,0.1255597
33,1155,0.1239958
33,1170,0.1224397
33,1185,0.1208912
33,1200,0.1193501
33,1215,0.1178164
33,1230,0.11629
33,1245,0.1147708
33,1260,0.1132588
33,1275,0.1117542
33,1290,0.1102569
33,1305,0.108767
33,1320,0.1072846
33,1335,0.1058098
33,1350,0.1043428
33,1365,0.1028838
33,1380,0.1014328
33,1395,0.09998999
33,1410,0.09855564
33,1425,0.0971299
33,1440,0.09571295
33,1455,0.09430501
33,1470,0.09290625
33,1485,0.09151689
33,1500,0.09013712
33,1515,0.08876716
33,1530,0.0874072
33,1545,0.08605745
33,1560,0.08471809
33,1575,0.08338931
33,1590,0.08207133
33,1605,0.08076431
33,1620,0.07946844
33,1635,0.07818388
33,1650,0.07691082
33,1665,0.07564942
33,1680,0.07439981
33,1695,0.07316218
33,1710,0.07193664
33,1725,0.07072333
33,1740,0.06952238
33,1755,0.06833392
33,1770,0.06715805
33,1785,0.06599487
33,1800,0.0648445
33,1815,0.063707
33,1830,0.06258246
33,1845,0.06147096
33,1860,0.06037256
33,1875,0.05928732
